touchpoint_id,customer_id,campaign_id,channel,is_paid,touchpoint_date,interaction_type
443,66,4,Organic,1,2024-04-11 22:00:00.000,Click
444,66,3,Email,1,2024-04-12 15:00:00.000,Click
445,66,3,Email,1,2024-04-20 03:00:00.000,Impression
446,66,4,Organic,1,2024-04-24 01:00:00.000,Impression
447,67,1,Facebook,1,2024-03-13 23:00:00.000,Impression
448,67,5,Facebook,1,2024-03-15 19:00:00.000,Impression
449,67,5,Facebook,1,2024-03-17 02:00:00.000,Impression
450,67,5,Facebook,1,2024-03-17 02:00:00.000,Impression
451,67,4,Organic,1,2024-03-18 07:00:00.000,Click
452,67,5,Facebook,1,2024-03-19 19:00:00.000,Click
453,67,2,Google Ads,1,2024-03-22 16:00:00.000,Impression
454,67,3,Email,1,2024-03-25 17:00:00.000,Impression
455,67,3,Email,1,2024-04-08 19:00:00.000,Click
456,67,5,Facebook,1,2024-04-08 21:00:00.000,Impression
457,68,3,Email,1,2024-03-24 03:00:00.000,Email Open
458,68,3,Email,1,2024-03-25 20:00:00.000,Impression
459,68,4,Organic,1,2024-03-26 08:00:00.000,Impression
460,68,3,Email,1,2024-03-26 10:00:00.000,Impression
461,68,3,Email,1,2024-03-26 15:00:00.000,Impression
462,68,4,Organic,1,2024-03-27 03:00:00.000,Click
463,68,4,Organic,1,2024-03-28 23:00:00.000,Impression
464,68,4,Organic,1,2024-03-30 04:00:00.000,Impression
465,68,3,Email,1,2024-04-01 11:00:00.000,Impression
466,69,1,Facebook,1,2024-02-28 18:00:00.000,Click
467,69,4,Organic,1,2024-03-07 07:00:00.000,Impression
468,69,1,Facebook,1,2024-03-08 16:00:00.000,Impression
469,69,3,Email,1,2024-03-23 10:00:00.000,Impression
470,69,4,Organic,1,2024-03-26 15:00:00.000,Email Open
471,69,1,Facebook,1,2024-04-02 19:00:00.000,Email Open
472,69,5,Facebook,1,2024-04-04 15:00:00.000,Impression
473,69,5,Facebook,1,2024-04-07 17:00:00.000,Impression
474,69,2,Google Ads,1,2024-04-15 09:00:00.000,Click
475,70,5,Facebook,1,2024-03-27 18:00:00.000,Click
476,70,3,Email,1,2024-04-04 07:00:00.000,Click
477,70,1,Facebook,1,2024-04-06 22:00:00.000,Impression
478,70,4,Organic,1,2024-04-07 17:00:00.000,Impression
479,71,2,Google Ads,1,2024-03-01 09:00:00.000,Click
480,71,5,Facebook,1,2024-03-04 16:00:00.000,Click
481,71,2,Google Ads,1,2024-03-06 15:00:00.000,Impression
482,71,3,Email,1,2024-03-08 04:00:00.000,Click
483,71,5,Facebook,1,2024-03-10 09:00:00.000,Impression
484,71,1,Facebook,1,2024-03-18 03:00:00.000,Click
485,71,5,Facebook,1,2024-03-19 04:00:00.000,Impression
486,71,5,Facebook,1,2024-03-20 10:00:00.000,Impression
487,72,3,Email,1,2024-02-29 11:00:00.000,Click
488,72,5,Facebook,1,2024-03-02 09:00:00.000,Impression
489,72,2,Google Ads,1,2024-03-03 03:00:00.000,Click
490,72,4,Organic,1,2024-03-06 11:00:00.000,Click
491,72,5,Facebook,1,2024-03-21 08:00:00.000,Email Open
492,72,1,Facebook,1,2024-03-24 03:00:00.000,Impression
493,72,3,Email,1,2024-03-31 12:00:00.000,Click
494,72,3,Email,1,2024-04-08 02:00:00.000,Impression
495,72,4,Organic,1,2024-04-11 21:00:00.000,Impression
496,72,3,Email,1,2024-04-26 08:00:00.000,Click
497,73,1,Facebook,1,2024-02-14 20:00:00.000,Impression
498,73,3,Email,1,2024-02-15 21:00:00.000,Click
499,73,5,Facebook,1,2024-02-19 20:00:00.000,Email Open
500,73,2,Google Ads,1,2024-02-21 09:00:00.000,Impression
501,73,2,Google Ads,1,2024-03-06 15:00:00.000,Click
502,73,4,Organic,1,2024-03-09 06:00:00.000,Impression
503,73,4,Organic,1,2024-03-17 03:00:00.000,Impression
504,74,3,Email,1,2024-02-13 23:00:00.000,Click
505,74,3,Email,1,2024-02-15 07:00:00.000,Click
506,74,5,Facebook,1,2024-02-18 03:00:00.000,Click
507,74,4,Organic,1,2024-02-21 00:00:00.000,Impression
508,74,2,Google Ads,1,2024-02-28 04:00:00.000,Impression
509,74,2,Google Ads,1,2024-03-13 18:00:00.000,Click
510,75,2,Google Ads,1,2024-01-23 08:00:00.000,Impression
511,75,2,Google Ads,1,2024-01-23 10:00:00.000,Click
512,75,4,Organic,1,2024-01-25 01:00:00.000,Impression
513,76,2,Google Ads,1,2024-01-27 07:00:00.000,Impression
514,76,3,Email,1,2024-01-27 23:00:00.000,Impression
515,76,4,Organic,1,2024-01-28 08:00:00.000,Impression
516,77,1,Facebook,1,2024-02-29 12:00:00.000,Click
517,77,1,Facebook,1,2024-03-01 11:00:00.000,Impression
518,77,2,Google Ads,1,2024-03-04 12:00:00.000,Click
519,77,4,Organic,1,2024-03-07 07:00:00.000,Click
520,77,5,Facebook,1,2024-03-08 05:00:00.000,Impression
521,78,2,Google Ads,1,2024-02-25 22:00:00.000,Click
522,78,5,Facebook,1,2024-02-26 21:00:00.000,Impression
523,78,2,Google Ads,1,2024-02-27 03:00:00.000,Click
524,78,4,Organic,1,2024-03-12 14:00:00.000,Impression
525,78,4,Organic,1,2024-03-14 20:00:00.000,Impression
526,78,5,Facebook,1,2024-03-14 22:00:00.000,Impression
527,78,1,Facebook,1,2024-03-15 14:00:00.000,Email Open
528,79,3,Email,1,2024-01-14 09:00:00.000,Impression
529,79,1,Facebook,1,2024-01-14 10:00:00.000,Click
530,79,4,Organic,1,2024-01-14 21:00:00.000,Click
531,79,2,Google Ads,1,2024-01-15 07:00:00.000,Impression
532,79,4,Organic,1,2024-01-29 15:00:00.000,Click
533,80,2,Google Ads,1,2024-03-30 18:00:00.000,Impression
534,80,3,Email,1,2024-04-01 05:00:00.000,Impression
535,80,2,Google Ads,1,2024-04-03 18:00:00.000,Impression
536,80,4,Organic,1,2024-04-05 16:00:00.000,Email Open
537,80,2,Google Ads,1,2024-04-09 02:00:00.000,Impression
538,81,1,Facebook,1,2024-04-03 17:00:00.000,Click
539,81,4,Organic,1,2024-04-04 08:00:00.000,Impression
540,81,3,Email,1,2024-04-06 15:00:00.000,Impression
541,81,4,Organic,1,2024-04-08 11:00:00.000,Click
542,81,4,Organic,1,2024-04-09 01:00:00.000,Click
543,82,3,Email,1,2024-02-28 19:00:00.000,Click
544,82,3,Email,1,2024-03-02 05:00:00.000,Click
545,82,4,Organic,1,2024-03-09 15:00:00.000,Click
546,83,3,Email,1,2024-02-17 11:00:00.000,Click
547,83,3,Email,1,2024-02-20 09:00:00.000,Impression
548,83,5,Facebook,1,2024-02-22 15:00:00.000,Impression
549,83,3,Email,1,2024-02-29 21:00:00.000,Click
550,83,3,Email,1,2024-03-01 17:00:00.000,Click
551,83,2,Google Ads,1,2024-03-04 14:00:00.000,Email Open
552,83,5,Facebook,1,2024-03-05 13:00:00.000,Click
553,84,4,Organic,1,2024-01-19 12:00:00.000,Impression
554,84,4,Organic,1,2024-02-02 21:00:00.000,Impression
555,84,3,Email,1,2024-02-05 20:00:00.000,Click
556,84,2,Google Ads,1,2024-02-20 16:00:00.000,Impression
557,84,3,Email,1,2024-02-24 13:00:00.000,Email Open
558,84,3,Email,1,2024-02-27 18:00:00.000,Click
559,84,4,Organic,1,2024-03-01 12:00:00.000,Click
560,84,1,Facebook,1,2024-03-02 12:00:00.000,Impression
561,85,3,Email,1,2024-02-13 22:00:00.000,Click
562,85,1,Facebook,1,2024-02-14 12:00:00.000,Click
563,85,3,Email,1,2024-02-16 19:00:00.000,Email Open
564,85,3,Email,1,2024-02-18 16:00:00.000,Impression
565,85,4,Organic,1,2024-02-20 11:00:00.000,Email Open
566,86,2,Google Ads,1,2024-02-08 02:00:00.000,Click
567,86,4,Organic,1,2024-02-08 03:00:00.000,Impression
568,86,3,Email,1,2024-02-08 21:00:00.000,Impression
569,86,1,Facebook,1,2024-02-12 01:00:00.000,Email Open
570,86,3,Email,1,2024-02-14 21:00:00.000,Click
571,87,2,Google Ads,1,2024-03-10 16:00:00.000,Impression
572,87,2,Google Ads,1,2024-03-12 03:00:00.000,Click
573,87,2,Google Ads,1,2024-03-13 12:00:00.000,Email Open
574,87,1,Facebook,1,2024-03-21 08:00:00.000,Click
575,87,2,Google Ads,1,2024-03-23 04:00:00.000,Click
576,88,2,Google Ads,1,2024-03-24 11:00:00.000,Impression
577,88,1,Facebook,1,2024-03-26 07:00:00.000,Email Open
578,88,2,Google Ads,1,2024-03-27 00:00:00.000,Impression
579,89,5,Facebook,1,2024-02-28 04:00:00.000,Click
580,89,1,Facebook,1,2024-02-28 06:00:00.000,Click
581,89,2,Google Ads,1,2024-03-02 00:00:00.000,Impression
582,89,4,Organic,1,2024-03-04 12:00:00.000,Impression
583,90,3,Email,1,2024-03-23 02:00:00.000,Impression
584,90,5,Facebook,1,2024-03-26 21:00:00.000,Click
585,90,5,Facebook,1,2024-03-28 09:00:00.000,Impression
586,91,3,Email,1,2024-02-08 23:00:00.000,Impression
587,91,5,Facebook,1,2024-02-11 02:00:00.000,Impression
588,91,5,Facebook,1,2024-02-25 11:00:00.000,Impression
589,91,1,Facebook,1,2024-03-11 03:00:00.000,Impression
590,91,1,Facebook,1,2024-03-18 09:00:00.000,Click
591,92,4,Organic,1,2024-03-12 06:00:00.000,Impression
592,92,5,Facebook,1,2024-03-15 13:00:00.000,Click
593,92,4,Organic,1,2024-03-29 23:00:00.000,Impression
594,92,2,Google Ads,1,2024-04-02 21:00:00.000,Click
595,93,5,Facebook,1,2024-02-02 11:00:00.000,Click
596,93,3,Email,1,2024-02-04 22:00:00.000,Impression
597,93,5,Facebook,1,2024-02-05 17:00:00.000,Click
598,93,1,Facebook,1,2024-02-06 10:00:00.000,Click
599,93,3,Email,1,2024-02-14 02:00:00.000,Click
600,93,2,Google Ads,1,2024-02-15 03:00:00.000,Click
601,93,5,Facebook,1,2024-02-15 15:00:00.000,Impression
602,93,2,Google Ads,1,2024-02-17 17:00:00.000,Click
603,93,3,Email,1,2024-02-25 12:00:00.000,Impression
604,94,3,Email,1,2024-01-07 08:00:00.000,Impression
605,94,4,Organic,1,2024-01-08 19:00:00.000,Email Open
606,94,3,Email,1,2024-01-15 20:00:00.000,Click
607,94,3,Email,1,2024-01-18 04:00:00.000,Impression
608,94,5,Facebook,1,2024-01-19 22:00:00.000,Impression
609,94,4,Organic,1,2024-02-03 14:00:00.000,Click
610,94,1,Facebook,1,2024-02-05 05:00:00.000,Impression
611,94,3,Email,1,2024-02-06 21:00:00.000,Impression
612,94,1,Facebook,1,2024-02-07 16:00:00.000,Impression
613,94,4,Organic,1,2024-02-08 19:00:00.000,Impression
614,95,1,Facebook,1,2024-02-01 16:00:00.000,Impression
615,95,4,Organic,1,2024-02-02 21:00:00.000,Click
616,95,1,Facebook,1,2024-02-06 06:00:00.000,Impression
617,95,2,Google Ads,1,2024-02-20 21:00:00.000,Click
618,95,2,Google Ads,1,2024-02-23 15:00:00.000,Impression
619,96,4,Organic,1,2024-02-18 16:00:00.000,Click
620,96,1,Facebook,1,2024-02-19 11:00:00.000,Impression
621,96,5,Facebook,1,2024-02-23 06:00:00.000,Impression
622,96,4,Organic,1,2024-02-24 07:00:00.000,Email Open
623,97,2,Google Ads,1,2024-03-30 15:00:00.000,Impression
624,97,3,Email,1,2024-04-07 04:00:00.000,Impression
625,97,1,Facebook,1,2024-04-10 04:00:00.000,Impression
626,97,4,Organic,1,2024-04-11 14:00:00.000,Impression
627,97,3,Email,1,2024-04-13 08:00:00.000,Click
628,97,3,Email,1,2024-04-14 19:00:00.000,Click
629,97,4,Organic,1,2024-04-16 12:00:00.000,Impression
630,97,3,Email,1,2024-04-18 20:00:00.000,Click
631,97,1,Facebook,1,2024-04-20 00:00:00.000,Impression
632,98,1,Facebook,1,2024-02-21 20:00:00.000,Click
633,98,2,Google Ads,1,2024-02-24 15:00:00.000,Impression
634,98,5,Facebook,1,2024-02-26 10:00:00.000,Email Open
635,99,3,Email,1,2024-03-23 21:00:00.000,Impression
636,99,2,Google Ads,1,2024-03-26 13:00:00.000,Click
637,99,1,Facebook,1,2024-03-28 09:00:00.000,Impression
638,100,5,Facebook,1,2024-03-19 02:00:00.000,Click
639,100,3,Email,1,2024-03-21 20:00:00.000,Email Open
640,100,2,Google Ads,1,2024-03-23 15:00:00.000,Email Open
641,101,5,Facebook,1,2024-03-07 10:00:00.000,Click
642,101,3,Email,1,2024-03-15 04:00:00.000,Email Open
643,101,3,Email,1,2024-03-17 11:00:00.000,Click
644,101,4,Organic,1,2024-03-24 11:00:00.000,Impression
645,102,2,Google Ads,1,2024-02-13 16:00:00.000,Impression
646,102,3,Email,1,2024-02-14 13:00:00.000,Impression
647,102,2,Google Ads,1,2024-02-29 04:00:00.000,Click
648,102,3,Email,1,2024-03-02 03:00:00.000,Impression
649,102,5,Facebook,1,2024-03-03 02:00:00.000,Impression
650,102,3,Email,1,2024-03-04 09:00:00.000,Impression
651,102,3,Email,1,2024-03-04 11:00:00.000,Click
652,102,4,Organic,1,2024-03-08 04:00:00.000,Impression
653,102,4,Organic,1,2024-03-09 22:00:00.000,Impression
654,103,2,Google Ads,1,2024-01-29 13:00:00.000,Impression
655,103,3,Email,1,2024-01-31 10:00:00.000,Email Open
656,103,2,Google Ads,1,2024-02-04 00:00:00.000,Impression
657,103,5,Facebook,1,2024-02-05 18:00:00.000,Click
658,103,5,Facebook,1,2024-02-07 11:00:00.000,Impression
659,104,1,Facebook,1,2024-02-24 12:00:00.000,Impression
660,104,1,Facebook,1,2024-03-10 09:00:00.000,Click
661,104,2,Google Ads,1,2024-03-18 02:00:00.000,Impression
662,104,1,Facebook,1,2024-03-26 01:00:00.000,Impression
663,104,2,Google Ads,1,2024-03-28 21:00:00.000,Click
664,104,4,Organic,1,2024-03-30 14:00:00.000,Impression
665,104,5,Facebook,1,2024-04-02 15:00:00.000,Impression
666,104,3,Email,1,2024-04-05 05:00:00.000,Impression
667,105,3,Email,1,2024-03-29 20:00:00.000,Email Open
668,105,3,Email,1,2024-03-31 06:00:00.000,Click
669,105,2,Google Ads,1,2024-04-01 08:00:00.000,Impression
670,105,3,Email,1,2024-04-15 13:00:00.000,Impression
671,105,3,Email,1,2024-04-18 01:00:00.000,Impression
672,105,2,Google Ads,1,2024-04-19 11:00:00.000,Click
673,106,3,Email,1,2024-01-22 07:00:00.000,Impression
674,106,5,Facebook,1,2024-01-23 10:00:00.000,Impression
675,106,1,Facebook,1,2024-01-23 22:00:00.000,Impression
676,107,2,Google Ads,1,2024-02-03 04:00:00.000,Impression
677,107,4,Organic,1,2024-02-06 14:00:00.000,Email Open
678,107,2,Google Ads,1,2024-02-08 22:00:00.000,Email Open
679,107,2,Google Ads,1,2024-02-12 03:00:00.000,Click
680,107,2,Google Ads,1,2024-02-14 21:00:00.000,Email Open
681,107,3,Email,1,2024-02-17 04:00:00.000,Impression
682,107,2,Google Ads,1,2024-02-18 08:00:00.000,Impression
683,107,2,Google Ads,1,2024-02-21 12:00:00.000,Impression
684,107,4,Organic,1,2024-02-25 03:00:00.000,Impression
685,107,2,Google Ads,1,2024-02-28 12:00:00.000,Impression
686,108,4,Organic,1,2024-03-24 02:00:00.000,Impression
687,108,3,Email,1,2024-03-27 21:00:00.000,Click
688,108,4,Organic,1,2024-03-30 05:00:00.000,Click
689,108,5,Facebook,1,2024-03-30 14:00:00.000,Click
690,108,4,Organic,1,2024-04-01 09:00:00.000,Impression
691,108,1,Facebook,1,2024-04-02 02:00:00.000,Email Open
692,108,4,Organic,1,2024-04-03 06:00:00.000,Impression
693,108,2,Google Ads,1,2024-04-03 21:00:00.000,Impression
694,108,3,Email,1,2024-04-07 12:00:00.000,Click
695,109,4,Organic,1,2024-02-20 08:00:00.000,Impression
696,109,4,Organic,1,2024-02-23 15:00:00.000,Impression
697,109,4,Organic,1,2024-03-08 21:00:00.000,Impression
698,109,4,Organic,1,2024-03-23 12:00:00.000,Email Open
699,109,1,Facebook,1,2024-03-24 11:00:00.000,Impression
700,109,3,Email,1,2024-03-26 17:00:00.000,Click
701,109,2,Google Ads,1,2024-03-27 20:00:00.000,Impression
702,109,5,Facebook,1,2024-03-28 04:00:00.000,Click
703,109,4,Organic,1,2024-03-28 05:00:00.000,Impression
704,109,4,Organic,1,2024-03-28 10:00:00.000,Click
705,110,3,Email,1,2024-02-15 07:00:00.000,Click
706,110,5,Facebook,1,2024-02-16 13:00:00.000,Impression
707,110,4,Organic,1,2024-02-16 14:00:00.000,Impression
708,110,2,Google Ads,1,2024-02-19 05:00:00.000,Impression
709,111,3,Email,1,2024-03-15 17:00:00.000,Impression
710,111,2,Google Ads,1,2024-03-18 05:00:00.000,Click
711,111,2,Google Ads,1,2024-03-20 00:00:00.000,Click
712,111,4,Organic,1,2024-03-23 17:00:00.000,Impression
713,111,2,Google Ads,1,2024-03-26 10:00:00.000,Impression
714,111,1,Facebook,1,2024-03-28 13:00:00.000,Impression
715,111,1,Facebook,1,2024-04-11 18:00:00.000,Impression
716,112,1,Facebook,1,2024-03-03 07:00:00.000,Email Open
717,112,5,Facebook,1,2024-03-04 22:00:00.000,Click
718,112,4,Organic,1,2024-03-05 15:00:00.000,Click
719,112,3,Email,1,2024-03-06 10:00:00.000,Click
720,112,2,Google Ads,1,2024-03-13 12:00:00.000,Impression
721,112,2,Google Ads,1,2024-03-15 00:00:00.000,Impression
722,112,2,Google Ads,1,2024-03-16 20:00:00.000,Click
723,113,4,Organic,1,2024-03-26 05:00:00.000,Click
724,113,4,Organic,1,2024-03-29 00:00:00.000,Email Open
725,113,3,Email,1,2024-03-31 10:00:00.000,Click
726,113,3,Email,1,2024-04-02 09:00:00.000,Impression
727,114,3,Email,1,2024-02-27 01:00:00.000,Impression
728,114,5,Facebook,1,2024-03-12 10:00:00.000,Email Open
729,114,5,Facebook,1,2024-03-13 20:00:00.000,Email Open
730,114,2,Google Ads,1,2024-03-16 14:00:00.000,Impression
731,114,3,Email,1,2024-03-17 18:00:00.000,Click
732,114,3,Email,1,2024-03-19 02:00:00.000,Impression
733,114,5,Facebook,1,2024-03-21 08:00:00.000,Click
734,114,5,Facebook,1,2024-03-22 06:00:00.000,Impression
735,114,1,Facebook,1,2024-03-29 18:00:00.000,Email Open
736,115,2,Google Ads,1,2024-02-01 20:00:00.000,Impression
737,115,1,Facebook,1,2024-02-03 14:00:00.000,Impression
738,115,4,Organic,1,2024-02-07 02:00:00.000,Impression
739,116,5,Facebook,1,2024-03-03 08:00:00.000,Impression
740,116,2,Google Ads,1,2024-03-06 12:00:00.000,Impression
741,116,2,Google Ads,1,2024-03-09 08:00:00.000,Impression
742,117,3,Email,1,2024-03-27 10:00:00.000,Click
743,117,4,Organic,1,2024-03-27 21:00:00.000,Impression
744,117,2,Google Ads,1,2024-04-11 04:00:00.000,Impression
745,117,1,Facebook,1,2024-04-14 06:00:00.000,Impression
746,117,3,Email,1,2024-04-16 10:00:00.000,Impression
747,117,4,Organic,1,2024-04-23 19:00:00.000,Impression
748,117,2,Google Ads,1,2024-04-25 12:00:00.000,Impression
749,117,4,Organic,1,2024-04-29 05:00:00.000,Click
750,118,3,Email,1,2024-01-25 19:00:00.000,Impression
751,118,4,Organic,1,2024-02-08 21:00:00.000,Click
752,118,1,Facebook,1,2024-02-23 08:00:00.000,Impression
753,118,2,Google Ads,1,2024-03-01 20:00:00.000,Impression
754,118,4,Organic,1,2024-03-05 06:00:00.000,Impression
755,118,1,Facebook,1,2024-03-07 20:00:00.000,Impression
756,119,2,Google Ads,1,2024-01-22 09:00:00.000,Click
757,119,5,Facebook,1,2024-01-24 21:00:00.000,Impression
758,119,2,Google Ads,1,2024-01-26 09:00:00.000,Click
759,119,2,Google Ads,1,2024-01-29 06:00:00.000,Impression
760,119,3,Email,1,2024-01-29 15:00:00.000,Impression
761,119,2,Google Ads,1,2024-01-30 19:00:00.000,Impression
762,119,2,Google Ads,1,2024-02-03 11:00:00.000,Email Open
763,119,2,Google Ads,1,2024-02-17 15:00:00.000,Impression
764,120,4,Organic,1,2024-02-13 10:00:00.000,Email Open
765,120,4,Organic,1,2024-02-15 09:00:00.000,Impression
766,120,5,Facebook,1,2024-02-15 13:00:00.000,Click
767,120,1,Facebook,1,2024-02-18 08:00:00.000,Impression
768,120,5,Facebook,1,2024-02-21 23:00:00.000,Click
769,121,2,Google Ads,1,2024-02-12 13:00:00.000,Click
770,121,4,Organic,1,2024-02-13 03:00:00.000,Click
771,121,4,Organic,1,2024-02-20 16:00:00.000,Click
772,122,2,Google Ads,1,2024-03-21 14:00:00.000,Click
773,122,2,Google Ads,1,2024-03-23 07:00:00.000,Impression
774,122,4,Organic,1,2024-03-26 03:00:00.000,Impression
775,123,2,Google Ads,1,2024-03-21 20:00:00.000,Impression
776,123,2,Google Ads,1,2024-03-24 18:00:00.000,Impression
777,123,2,Google Ads,1,2024-03-26 23:00:00.000,Click
778,123,3,Email,1,2024-03-27 09:00:00.000,Click
779,123,3,Email,1,2024-03-27 12:00:00.000,Impression
780,124,2,Google Ads,1,2024-03-25 18:00:00.000,Click
781,124,5,Facebook,1,2024-03-26 16:00:00.000,Impression
782,124,3,Email,1,2024-03-30 06:00:00.000,Impression
783,124,5,Facebook,1,2024-03-30 12:00:00.000,Impression
784,124,5,Facebook,1,2024-04-02 03:00:00.000,Impression
785,125,3,Email,1,2024-02-27 17:00:00.000,Impression
786,125,3,Email,1,2024-02-28 13:00:00.000,Impression
787,125,3,Email,1,2024-02-29 07:00:00.000,Email Open
788,126,3,Email,1,2024-02-20 23:00:00.000,Impression
789,126,4,Organic,1,2024-02-22 10:00:00.000,Click
790,126,3,Email,1,2024-02-29 12:00:00.000,Impression
791,126,3,Email,1,2024-03-03 20:00:00.000,Impression
792,126,1,Facebook,1,2024-03-07 15:00:00.000,Impression
793,127,3,Email,1,2024-03-30 10:00:00.000,Email Open
794,127,4,Organic,1,2024-04-02 01:00:00.000,Click
795,127,3,Email,1,2024-04-09 08:00:00.000,Impression
796,127,1,Facebook,1,2024-04-10 04:00:00.000,Click
797,127,5,Facebook,1,2024-04-24 17:00:00.000,Impression
798,127,1,Facebook,1,2024-05-01 23:00:00.000,Click
799,127,3,Email,1,2024-05-03 01:00:00.000,Impression
800,128,3,Email,1,2024-02-20 06:00:00.000,Email Open
801,128,1,Facebook,1,2024-02-22 21:00:00.000,Impression
802,128,3,Email,1,2024-02-25 14:00:00.000,Click
803,129,2,Google Ads,1,2024-02-10 00:00:00.000,Click
804,129,1,Facebook,1,2024-02-17 11:00:00.000,Impression
805,129,2,Google Ads,1,2024-02-17 23:00:00.000,Impression
806,129,3,Email,1,2024-02-18 08:00:00.000,Impression
807,129,3,Email,1,2024-02-18 15:00:00.000,Click
808,129,3,Email,1,2024-02-20 07:00:00.000,Impression
809,129,5,Facebook,1,2024-02-23 13:00:00.000,Impression
810,129,2,Google Ads,1,2024-02-27 05:00:00.000,Impression
811,130,2,Google Ads,1,2024-01-14 01:00:00.000,Impression
812,130,3,Email,1,2024-01-28 22:00:00.000,Impression
813,130,2,Google Ads,1,2024-02-05 01:00:00.000,Impression
814,130,4,Organic,1,2024-02-08 21:00:00.000,Impression
815,130,2,Google Ads,1,2024-02-10 14:00:00.000,Click
816,131,2,Google Ads,1,2024-03-08 08:00:00.000,Impression
817,131,3,Email,1,2024-03-08 17:00:00.000,Impression
818,131,1,Facebook,1,2024-03-09 14:00:00.000,Impression
819,131,2,Google Ads,1,2024-03-10 02:00:00.000,Click
820,131,5,Facebook,1,2024-03-11 08:00:00.000,Impression
821,131,4,Organic,1,2024-03-12 06:00:00.000,Impression
822,131,4,Organic,1,2024-03-16 04:00:00.000,Impression
823,131,3,Email,1,2024-03-17 23:00:00.000,Impression
824,132,4,Organic,1,2024-03-01 11:00:00.000,Click
825,132,2,Google Ads,1,2024-03-02 22:00:00.000,Impression
826,132,3,Email,1,2024-03-06 01:00:00.000,Click
827,132,4,Organic,1,2024-03-08 13:00:00.000,Click
828,133,3,Email,1,2024-02-16 13:00:00.000,Impression
829,133,4,Organic,1,2024-02-20 12:00:00.000,Impression
830,133,5,Facebook,1,2024-02-23 05:00:00.000,Impression
831,133,5,Facebook,1,2024-03-08 07:00:00.000,Impression
